gauge_id,gauge_name,main_effect_x1_NSE,main_effect_x2_NSE,main_effect_x3_NSE,main_effect_x4_NSE,total_effect_x1_NSE,total_effect_x2_NSE,total_effect_x3_NSE,total_effect_x4_NSE,main_effect_x1_logNSE,main_effect_x2_logNSE,main_effect_x3_logNSE,main_effect_x4_logNSE,total_effect_x1_logNSE,total_effect_x2_logNSE,total_effect_x3_logNSE,total_effect_x4_logNSE,main_effect_x1_avr,main_effect_x2_avr,main_effect_x3_avr,main_effect_x4_avr,total_effect_x1_avr,total_effect_x2_avr,total_effect_x3_avr,total_effect_x4_avr,obs_missing,start_date,end_date,river,area
28055,Ecclesbourne at Duffield,0.010999,0.22745,0.038033,0.073258,0.19482,0.7733,0.50031,0.25316,0.035812,0.52026,0.053736,0.019365,0.23546,0.82714,0.3276,0.17126,0.02536,0.47149,0.054961,0.052185,0.13649,0.80622,0.37969,0.21184,2.7,1990-01-01,1999-12-31,River Ecclesbourne,51.06
28056,Rothley Brook at Rothley,0.044041,0.1369,0.028564,0.073921,0.2582,0.70631,0.48887,0.34754,0.017802,0.4741,0.079109,0.020356,0.18508,0.81022,0.38672,0.20744,0.029958,0.37903,0.066803,0.052428,0.15196,0.78244,0.42188,0.27091,0,1990-01-01,1999-12-31,River Rothley Brook,91.89
28060,Dover Beck at Lowdham,0.17582,0.3266,0.081365,0.00042989,0.28086,0.68606,0.36379,0.10984,0.042958,0.73205,0.0096705,0.00050848,0.0729,0.93188,0.18077,0.037356,0.15962,0.38062,0.064869,0.00042919,0.24762,0.72174,0.33517,0.10354,0,1990-01-01,1999-12-31,River Dover Beck,62.67
28066,Cole at Coleshill,0.03109,0.20924,0.081077,0.024122,0.24587,0.80398,0.54946,0.21591,0.0049364,0.1537,0.34483,0.019704,0.22657,0.55326,0.78235,0.20659,0.020653,0.19716,0.28882,0.032292,0.19226,0.58982,0.6752,0.22445,0,1990-01-01,1999-12-31,River Cole,119.37
28067,Derwent at Church Wilne,0.02653,0.18441,0.082266,0.035409,0.2276,0.71139,0.59339,0.19598,0.067637,0.071643,0.30724,0.004218,0.42947,0.45589,0.75015,0.14869,0.0503,0.13918,0.29317,0.018899,0.30964,0.42869,0.72996,0.17721,0,1990-01-01,1999-12-31,River Derwent,1176.63
28072,Greet at Southwell,0.11392,0.24307,0.096542,0.0028913,0.28494,0.71419,0.46737,0.16348,0.093851,0.38941,0.18128,0.0031088,0.23566,0.63598,0.4074,0.14261,0.11925,0.32144,0.13202,0.0032241,0.23863,0.66522,0.41729,0.14773,0,1990-01-01,1999-12-31,River Greet,59.91
28074,Soar at Kegworth,0.15734,0.17723,0.022871,0.03238,0.41235,0.67805,0.3601,0.32005,0.0091439,0.26415,0.34824,0.0023485,0.15172,0.57201,0.69524,0.11742,0.00055996,0.31435,0.30805,0.0084733,0.14013,0.59744,0.64027,0.1406,11.6,1990-01-01,1999-12-31,River Soar,1300.47
28080,Tame at Lea Marston Lakes,0.13198,0.65032,0.0028696,0.064707,0.23573,0.80302,0.1491,0.16118,0.027787,0.44534,0.22683,0.0011148,0.10813,0.70344,0.5041,0.068102,0.01925,0.48103,0.20716,0.002247,0.094381,0.73358,0.48008,0.065847,0,1990-01-01,1999-12-31,River Tame,795.1
28081,Tame at Bescot,0.040407,0.082888,0.16483,0.039414,0.32751,0.66876,0.61783,0.24381,0.083301,0.25982,0.31744,0.0029159,0.22132,0.53065,0.62395,0.091314,0.091891,0.25435,0.34007,0.0083637,0.22519,0.47909,0.62491,0.10098,0,1990-01-01,1999-12-31,River Tame,174.46
28082,Soar at Littlethorpe,0.038902,0.14204,0.038625,0.037111,0.26735,0.78021,0.56307,0.32032,0.011212,0.36732,0.14827,0.015226,0.19972,0.73483,0.50192,0.22613,0.023546,0.31529,0.11223,0.031981,0.16969,0.75284,0.50702,0.27053,0,1990-01-01,1999-12-31,River Soar,180.56
28085,Derwent at St Mary's Bridge,0.027743,0.24975,0.087622,0.027619,0.1986,0.73395,0.55592,0.16231,0.032794,0.16583,0.23988,0.0058058,0.40879,0.55556,0.66387,0.16718,0.038566,0.27022,0.20917,0.020829,0.2379,0.55565,0.59985,0.17057,0,1990-01-01,1999-12-31,River Derwent,1051.02
28091,Ryton at Blyth,0.070477,0.14512,0.12045,0.0043804,0.31574,0.70246,0.59064,0.20759,0.040136,0.10425,0.44929,0.003151,0.22992,0.43899,0.81801,0.16589,0.077193,0.11655,0.35704,0.0053874,0.26927,0.45476,0.69966,0.19566,0,1990-01-01,1999-12-31,River Ryton,228.23
28093,Soar at Pillings Lock,0.17881,0.12917,0.031642,0.045253,0.4039,0.62909,0.35902,0.35741,0.0032535,0.15584,0.36826,0.0066814,0.21449,0.53746,0.7988,0.18056,0.0109,0.21018,0.28123,0.021074,0.19836,0.59607,0.70273,0.22963,0.5,1990-01-01,1999-12-31,River Soar,1110.11
28115,Maun at Mansfield the Dykes,0.0090056,0.76762,0.02568,0.034739,0.10373,0.9268,0.18987,0.082796,0.052845,0.42968,0.23331,0.00059887,0.12519,0.6773,0.49368,0.061678,0.046456,0.45742,0.21992,0.0010411,0.11456,0.69742,0.47524,0.058964,0,1995-01-01,2004-12-31,River Maun,30.56
28116,Maun at Whitewater Bridge,0.15887,0.29295,0.11327,0.0021942,0.26955,0.65369,0.41736,0.10773,0.12003,0.30948,0.2262,0.0054336,0.29593,0.56613,0.47361,0.13451,0.16285,0.32712,0.15185,0.0031474,0.25035,0.60297,0.40519,0.10354,0,2000-01-01,2009-12-31,River Maun,156
28117,Derwent at Whatstandwell,0.018585,0.22349,0.13164,0.06475,0.14976,0.66637,0.56906,0.20058,0.031383,0.11306,0.28592,0.0064596,0.3982,0.49031,0.74198,0.18447,0.032573,0.20204,0.2782,0.034021,0.24778,0.4694,0.6722,0.19282,0,2000-01-01,2009-12-31,River Derwent,747.55
29002,Great Eau at Claythorpe Mill,0.19271,0.15544,0.15979,0.00090898,0.38078,0.54294,0.49549,0.13193,0.15774,0.060223,0.46545,0.00047609,0.31582,0.29095,0.73244,0.12478,0.23055,0.10393,0.31842,0.0007944,0.3843,0.32961,0.55677,0.12251,0,1990-01-01,1999-12-31,River Great Eau,80.43
29003,Lud at Louth,0.18564,0.15574,0.1789,0.00065011,0.36805,0.52895,0.51543,0.13097,0.18871,0.071444,0.44955,0.00052486,0.34136,0.27178,0.67405,0.12271,0.21866,0.13805,0.28981,0.00057899,0.36489,0.37503,0.53377,0.11939,0,1990-01-01,1999-12-31,River Lud,56.42
29005,Rase at Bishopbridge,0.035578,0.10242,0.085508,0.014176,0.3267,0.71014,0.65891,0.26455,0.02409,0.32787,0.19421,0.0041412,0.18857,0.68535,0.53679,0.22097,0.034377,0.24083,0.16493,0.010989,0.21407,0.67063,0.57921,0.24063,0.6,1990-01-01,1999-12-31,River Rase,63.27
29009,Ancholme at Toft Newton,0.024143,0.20579,0.075507,0.0032483,0.24458,0.79866,0.58497,0.24603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,1990-01-01,1999-12-31,River Ancholme,29.31
30001,Witham at Claypole Mill,0.033446,0.095263,0.11585,0.0069453,0.33653,0.7266,0.67048,0.25342,0.017276,0.12705,0.40239,0.0031084,0.21994,0.49137,0.80461,0.21018,0.032657,0.13463,0.30047,0.006787,0.25348,0.54434,0.70895,0.23495,0,1990-01-01,1999-12-31,River Witham,295.67
30004,Lymn at Partney Mill,0.055115,0.18562,0.10397,0.0185,0.27769,0.73166,0.56143,0.20454,0.023649,0.13749,0.39213,0.0073217,0.22988,0.49893,0.78844,0.19328,0.050865,0.18829,0.29706,0.017541,0.2227,0.54226,0.65519,0.1997,0.8,1990-01-01,1999-12-31,River Lymn,60.09
30005,Witham at Saltersford Total,0.070786,0.13717,0.18128,0.0021039,0.29088,0.63675,0.63265,0.18602,0.054448,0.12648,0.40941,0.0010972,0.26773,0.43093,0.75103,0.18658,0.078882,0.15997,0.30811,0.0019706,0.25453,0.4867,0.65145,0.17731,10,1995-01-01,2004-12-31,River Witham,123.46
30011,Bain at Goulceby Bridge,0.1438,0.27239,0.1055,0.0010867,0.28395,0.6559,0.43993,0.12791,0.04972,0.65478,0.029545,0.00076982,0.10899,0.87774,0.21493,0.082023,0.1254,0.35472,0.087023,0.0010478,0.23347,0.70028,0.38702,0.11938,0,1990-01-01,1999-12-31,River Bain,64.55
30012,Stainfield Beck at Cream Poke Farm,0.027406,0.1606,0.077799,0.015813,0.27372,0.76506,0.60559,0.24794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8,1990-01-01,1999-12-31,River Stainfield Beck,38.22
30014,Pointon Lode at Pointon,0.094255,0.092993,0.029796,0.053032,0.42031,0.63522,0.45279,0.34352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,1990-01-01,1999-12-31,River Pointon Lode,10.93
30015,Cringle Brook at Stoke Rochford,0.10177,0.12302,0.18456,0.00057566,0.34268,0.58997,0.6134,0.17597,0.080505,0.10518,0.42559,0.00020385,0.28658,0.36598,0.73686,0.17464,0.11188,0.13429,0.28707,0.00037097,0.31284,0.45597,0.62411,0.16652,0.1,1990-01-01,1999-12-31,River Cringle Brook,41.27
3003,Oykel at Easter Turnaig,0.0010811,0.042056,0.030245,0.75975,0.040252,0.080482,0.13536,0.8644,0.11074,0.38858,0.215,0.19471,0.13501,0.48633,0.30919,0.22156,0.039222,0.23554,0.14402,0.49142,0.056242,0.30535,0.24458,0.55014,0,1990-01-01,1999-12-31,River Oykel,331.67
31002,Glen at Kates Br & King St Br,0.096284,0.26473,0.082385,0.0028297,0.26107,0.73831,0.45794,0.17285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4,1990-01-01,1999-12-31,River Glen,337.88
31006,Gwash at Belmesthorpe,0.14923,0.24938,0.12711,0.00040453,0.28824,0.64816,0.45261,0.13766,0.1834,0.23025,0.31979,9.2507e-05,0.31144,0.4077,0.49584,0.11559,0.16723,0.26414,0.16698,0.00029639,0.28491,0.58472,0.43597,0.12692,1.9,1990-01-01,1999-12-31,River Gwash,149.17
31010,Chater at Fosters Bridge,0.038764,0.11994,0.049366,0.046859,0.28286,0.7391,0.56262,0.32857,0.023934,0.42444,0.12786,0.0076931,0.18153,0.74861,0.4263,0.20597,0.029854,0.32799,0.11335,0.028423,0.17354,0.74641,0.48157,0.25801,0.2,1990-01-01,1999-12-31,River Chater,68.81
31021,Welland at Ashley,0.014496,0.24959,0.047253,0.015284,0.19632,0.84833,0.54327,0.25352,0.025853,0.68182,0.05849,0.0036742,0.057993,0.90301,0.24831,0.055181,0.021941,0.52528,0.030715,0.010611,0.092898,0.90198,0.32798,0.16218,1,1990-01-01,1999-12-31,River Welland,247.08
31023,West Glen at Easton Wood,0.021876,0.23482,0.026689,0.059952,0.21686,0.76453,0.46164,0.28928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River West Glen,4.32
31025,Gwash South Arm at Manton,0.070962,0.11532,0.028676,0.12935,0.26272,0.54119,0.39025,0.42403,0.03711,0.63601,0.10703,0.0053362,0.06177,0.84578,0.29443,0.043446,0.051712,0.52404,0.10131,0.032049,0.091996,0.79031,0.32213,0.13542,0,1990-01-01,1999-12-31,River Gwash South Arm,23.68
32003,Harpers Brook at Old Mill Bridge,0.023263,0.12037,0.015715,0.1015,0.26227,0.62572,0.44432,0.38358,0.033589,0.58781,0.050324,0.0095783,0.12429,0.85218,0.26773,0.1384,0.027185,0.51925,0.046349,0.03323,0.11248,0.84524,0.30406,0.1951,1.2,1990-01-01,1999-12-31,River Harpers Brook,70.46
32004,Ise Brook at Harrowden,0.022883,0.16657,0.050406,0.027133,0.24985,0.79506,0.58146,0.27902,0.027404,0.58028,0.05292,0.006964,0.1251,0.85642,0.28679,0.15294,0.028899,0.40336,0.056002,0.019977,0.14567,0.82081,0.40423,0.22155,0,1990-01-01,1999-12-31,River Ise Brook,194.36
32006,Nene/Kislingbury at Upton Total,0.025711,0.15743,0.089641,0.012179,0.2699,0.76312,0.62319,0.23895,0.028924,0.37001,0.17796,0.0065527,0.20959,0.68202,0.48222,0.19443,0.031761,0.30335,0.15484,0.01158,0.18838,0.69113,0.52491,0.21124,0,1990-01-01,1999-12-31,River Nene/Kislingbury,220.69
32008,Nene/Kislingbury at Dodford,0.025897,0.15949,0.087737,0.016959,0.26774,0.77341,0.61428,0.24968,0.027535,0.42896,0.142,0.0077056,0.18327,0.73018,0.42112,0.1863,0.030958,0.33559,0.13379,0.014883,0.17532,0.727,0.48909,0.21292,0.1,1990-01-01,1999-12-31,River Nene/Kislingbury,104.26
33006,Wissey at Northwold Total,0.14248,0.11109,0.15052,0.00050567,0.39713,0.5551,0.56649,0.16256,0.067651,0.12543,0.3978,0.00024698,0.26682,0.41798,0.72963,0.18455,0.13726,0.12707,0.24025,0.0003428,0.34893,0.45905,0.58464,0.15948,0,1990-01-01,1999-12-31,River Wissey,259.37
33007,Nar at Marham,0.19857,0.14032,0.16008,0.00040468,0.39681,0.52717,0.50374,0.13172,0.13014,0.06475,0.45973,0.00018604,0.30789,0.31439,0.75031,0.13956,0.2176,0.11502,0.27394,0.00026633,0.38628,0.37893,0.54422,0.12705,0.1,1990-01-01,1999-12-31,River Nar,147.39
33012,Kym at Meagre Farm,0.022897,0.19568,0.023808,0.044118,0.25079,0.778,0.48827,0.31937,0.016138,0.66778,0.086245,0.0014402,0.041685,0.89037,0.28784,0.035937,0.018724,0.57632,0.070181,0.011828,0.0675,0.8786,0.31489,0.11753,0,1990-01-01,1999-12-31,River Kym,138.15
33013,Sapiston at Rectory Bridge,0.12263,0.20869,0.076045,0.00091196,0.32406,0.70116,0.45714,0.18082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Sapiston,196.16
33014,Lark at Temple,0.15999,0.18865,0.10013,0.00093206,0.35804,0.64755,0.45425,0.1655,0.15884,0.24026,0.29654,0.00066852,0.2752,0.46892,0.49391,0.13722,0.17427,0.21805,0.14842,0.0008578,0.3305,0.58557,0.4313,0.15219,1,1990-01-01,1999-12-31,River Lark,274.04
33018,Tove at Cappenham Bridge,0.030289,0.13636,0.045347,0.054437,0.27396,0.73733,0.54421,0.29624,0.027667,0.40514,0.13658,0.011858,0.21571,0.72118,0.44446,0.19858,0.031109,0.34604,0.11601,0.03551,0.17726,0.7223,0.47287,0.23628,0,1990-01-01,1999-12-31,River Tove,132.54
33019,Thet at Melford Bridge,0.10299,0.11138,0.12267,0.00059659,0.3837,0.61625,0.58482,0.18924,0.040946,0.1139,0.43978,0.00029374,0.22548,0.43564,0.78997,0.19405,0.095978,0.12326,0.26538,0.00036151,0.31669,0.48153,0.62553,0.1849,0,1990-01-01,1999-12-31,River Thet,311.37
33020,Alconbury Brook at Brampton,0.035539,0.16742,0.038787,0.053028,0.26064,0.74574,0.50074,0.33703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1995-01-01,2004-12-31,River Alconbury Brook,212.72
33021,Rhee at Burnt Mill,0.14861,0.17641,0.091316,0.00075051,0.36906,0.64941,0.46681,0.17857,0.12088,0.50295,0.084246,0.00017419,0.20087,0.72081,0.25724,0.099907,0.1503,0.2586,0.094451,0.00060471,0.31265,0.65285,0.40102,0.15948,0.1,1990-01-01,1999-12-31,River Rhee,308.05
33022,Ivel at Blunham,0.089967,0.14741,0.09571,0.0027973,0.3481,0.70111,0.5397,0.19966,0.036713,0.10205,0.4779,0.0016966,0.20396,0.42325,0.82034,0.17303,0.086653,0.11905,0.34064,0.0029928,0.28423,0.46977,0.65775,0.19029,0,1990-01-01,1999-12-31,River Ivel,539.63
33023,Lea Brook at Beck Bridge,0.18282,0.2788,0.078267,0.0005089,0.31663,0.66853,0.37294,0.13561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1990-01-01,1999-12-31,River Lea Brook,131.89
33024,Cam at Dernford,0.16205,0.18529,0.091829,0.0010902,0.37132,0.6445,0.44882,0.16463,0.14792,0.33784,0.21757,0.00043801,0.25821,0.54992,0.39866,0.12406,0.17177,0.24418,0.13141,0.00092592,0.32394,0.5976,0.40776,0.14748,0,1990-01-01,1999-12-31,River Cam,199.59
33026,Bedford Ouse at Offord,0.027316,0.17154,0.043094,0.0036472,0.27873,0.80433,0.581,0.24634,0.030746,0.63974,0.033452,0.0017929,0.10364,0.88801,0.23954,0.10487,0.031834,0.41275,0.040074,0.0032199,0.15359,0.8379,0.38506,0.19221,2.3,1990-01-01,1999-12-31,River Bedford Ouse,2566.31
33028,Flit at Shefford,0.022805,0.0681,0.11889,0.010022,0.38413,0.73536,0.66204,0.25296,0.013682,0.31029,0.33384,0.0010167,0.11793,0.60046,0.64558,0.10518,0.012523,0.2925,0.3609,0.0031061,0.13263,0.54719,0.65411,0.12517,0.2,1990-01-01,1999-12-31,River Flit,119.43
33029,Stringside at Whitebridge,0.15288,0.18916,0.12123,0.00054099,0.34427,0.61937,0.4847,0.15335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,1990-01-01,1999-12-31,River Stringside,95.41
33031,Broughton Brook at Broughton,0.023572,0.30707,0.031608,0.024755,0.19436,0.85383,0.44896,0.22908,0.014251,0.70989,0.036177,0.0048321,0.048386,0.93297,0.22659,0.057028,0.016464,0.60968,0.021465,0.013098,0.066746,0.92311,0.27026,0.12322,4.8,1990-01-01,1999-12-31,River Broughton Brook,70.06
33032,Heacham at Heacham,0.21523,0.25434,0.11633,0.00037986,0.34072,0.59069,0.39853,0.10562,0.20099,0.55231,0.050334,0.00012648,0.24732,0.70726,0.18073,0.04211,0.21824,0.28899,0.1097,0.00035004,0.32471,0.59745,0.36949,0.098782,1.2,1990-01-01,1999-12-31,River Heacham,56.16
33033,Hiz at Arlesey,0.17854,0.1254,0.13243,0.0010383,0.4199,0.57523,0.50154,0.15397,0.057237,0.13897,0.47193,0.00057611,0.18978,0.40868,0.77377,0.12361,0.16892,0.056443,0.42866,0.00096326,0.3518,0.28157,0.67252,0.14246,0,1990-01-01,1999-12-31,River Hiz,112.96
33034,Little Ouse at Abbey Heath,0.13042,0.15537,0.10775,0.00057791,0.36247,0.6415,0.51244,0.17773,0.089156,0.19529,0.34711,0.00021112,0.24534,0.47469,0.61814,0.17564,0.13422,0.18485,0.17827,0.00041119,0.31929,0.56498,0.50324,0.16835,0,1990-01-01,1999-12-31,River Little Ouse,707.75
33035,Ely Ouse at Denver Complex,0.12546,0.17546,0.096829,0.00068197,0.34607,0.66792,0.49388,0.18363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,1990-01-01,1999-12-31,River Ely Ouse,3580.76
33039,Bedford Ouse at Roxton,0.077629,0.10804,0.045451,0.0040744,0.35082,0.73972,0.58778,0.27422,0.024104,0.43255,0.10702,0.0021454,0.18998,0.7663,0.4176,0.20238,0.049541,0.29166,0.088975,0.0036869,0.21586,0.72631,0.49142,0.24236,0,1990-01-01,1999-12-31,River Bedford Ouse,1662.31
33053,Granta at Stapleford,0.17743,0.26164,0.08283,0.0015833,0.33039,0.63477,0.3985,0.12304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1995-01-01,2004-12-31,River Granta,113.98
33054,Babingley at Castle Rising,0.19772,0.039947,0.22993,0.00040712,0.47963,0.43268,0.59843,0.15232,0.08975,0.17987,0.4119,0.00017494,0.21713,0.4236,0.695,0.10172,0.18148,0.070856,0.43723,0.00011811,0.35211,0.22905,0.67104,0.12146,0,1990-01-01,1999-12-31,River Babingley,48.53
33058,Ouzel at Bletchley,0.024774,0.17098,0.038478,0.028951,0.26338,0.80912,0.54076,0.27007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.6,1990-01-01,1999-12-31,River Ouzel,221.11
34002,Tas at Shotesham,0.067486,0.22113,0.061034,0.0094491,0.28007,0.76315,0.49115,0.20091,0.04111,0.53992,0.073225,0.0030646,0.13528,0.81528,0.30179,0.14142,0.060496,0.39128,0.071118,0.0074585,0.17851,0.77933,0.3787,0.1694,0.8,1990-01-01,1999-12-31,River Tas,153.19
34003,Bure at Ingworth,0.22219,0.16297,0.13457,0.00048336,0.41478,0.51863,0.46645,0.11637,0.083595,0.10719,0.44704,0.000976,0.24721,0.39747,0.77237,0.13529,0.23294,0.095803,0.30089,0.00059625,0.40566,0.32351,0.56364,0.11954,0.3,1990-01-01,1999-12-31,River Bure,161.27
34004,Wensum at Costessey Mill,0.15304,0.15535,0.13135,0.00045116,0.37008,0.57429,0.52365,0.14526,0.057181,0.15828,0.36233,0.00066444,0.26184,0.48581,0.71466,0.18272,0.14402,0.17401,0.20481,0.00037147,0.32427,0.50147,0.54036,0.14629,3.7,1990-01-01,1999-12-31,River Wensum,559.7
34005,Tud at Costessey Park,0.14287,0.25928,0.076148,0.0023814,0.30629,0.67876,0.42498,0.13741,0.02306,0.66065,0.030535,0.0025995,0.089856,0.90218,0.22969,0.1021,0.10833,0.37507,0.060451,0.0025429,0.223,0.74063,0.36537,0.12795,2.7,1990-01-01,1999-12-31,River Tud,72.11
34006,Waveney at Needham Mill,0.042118,0.18994,0.042802,0.0062326,0.28664,0.79062,0.53243,0.23209,0.035481,0.64486,0.023204,0.0019097,0.092466,0.8974,0.2303,0.092987,0.042765,0.44365,0.030264,0.0046379,0.15128,0.84719,0.33971,0.17127,0,1990-01-01,1999-12-31,River Waveney,376.07
34007,Dove at Oakley Park,0.075208,0.17747,0.066341,0.0033379,0.32657,0.73714,0.5232,0.20927,0.071032,0.53233,0.075488,0.0021002,0.15204,0.78429,0.27845,0.11883,0.080413,0.36964,0.078182,0.0030326,0.20755,0.74819,0.37174,0.16549,2.5,1990-01-01,1999-12-31,River Dove,139.37
34008,Ant at Honing Lock,0.23473,0.12837,0.13749,0.00062065,0.45514,0.48862,0.47982,0.12293,0.049079,0.19399,0.41762,0.00065311,0.1716,0.47976,0.72226,0.11942,0.22403,0.053258,0.35634,0.00068315,0.4176,0.27163,0.61589,0.12544,7,1990-01-01,1999-12-31,River Ant,44.43
34010,Waveney at Billingford Bridge,0.032151,0.16119,0.036562,0.010956,0.29728,0.79289,0.56363,0.2562,0.020412,0.67143,0.03527,0.0014302,0.064649,0.92056,0.24451,0.073169,0.028715,0.46807,0.027495,0.0065056,0.13011,0.87765,0.34277,0.17511,2.2,1990-01-01,1999-12-31,River Waveney,150.12
34011,Wensum at Fakenham,0.17417,0.25056,0.10609,0.00045883,0.3154,0.62844,0.42607,0.1205,0.1006,0.5545,0.072921,0.00035278,0.18623,0.76267,0.25063,0.091668,0.16651,0.30795,0.10314,0.00042249,0.27935,0.64016,0.38927,0.11324,0.4,1990-01-01,1999-12-31,River Wensum,162.93
34012,Burn at Burnham Overy,0.22596,0.25964,0.10762,0.00033333,0.3465,0.59617,0.38024,0.10474,0.22707,0.51823,0.062049,6.8176e-05,0.27436,0.66915,0.1867,0.047224,0.23084,0.2908,0.10381,0.00029891,0.33275,0.59759,0.35364,0.09802,0.2,1990-01-01,1999-12-31,River Burn,83.87
35003,Alde at Farnham,0.031226,0.18436,0.037507,0.017662,0.2855,0.78884,0.53799,0.25719,0.02273,0.68342,0.019827,0.0022935,0.065413,0.92731,0.22763,0.065543,0.027424,0.55847,0.0182,0.0077936,0.099662,0.89929,0.28267,0.13761,1.1,1990-01-01,1999-12-31,River Alde,62.78
35008,Gipping at Stowmarket,0.023694,0.13738,0.034006,0.0208,0.32342,0.81602,0.56793,0.29801,0.032971,0.63846,0.022469,0.0046422,0.088482,0.90019,0.23573,0.093325,0.026886,0.49626,0.027818,0.012089,0.12267,0.87983,0.31188,0.17858,0,1990-01-01,1999-12-31,River Gipping,125.85
36003,Box at Polstead,0.13269,0.19126,0.075867,0.0018608,0.36026,0.69387,0.45796,0.18524,0.093893,0.44645,0.13053,0.0016981,0.18552,0.70326,0.3292,0.12941,0.12841,0.29497,0.10079,0.0018598,0.27802,0.68522,0.38631,0.16151,0.2,1990-01-01,1999-12-31,River Box,56.72
36006,Stour at Langham,0.026049,0.11683,0.056585,0.0039007,0.34306,0.78012,0.61845,0.26014,0.016051,0.14721,0.40033,0.0025463,0.17952,0.53108,0.7673,0.22875,0.019705,0.14984,0.26837,0.0041206,0.24438,0.61628,0.66296,0.24953,0,1990-01-01,1999-12-31,River Stour,571.36
36009,Brett at Cockfield,0.035049,0.163,0.037162,0.017586,0.31102,0.80366,0.54166,0.27225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,1990-01-01,1999-12-31,River Brett,25.56
36010,Bumpstead Brook at Broad Green,0.048477,0.13151,0.032667,0.03545,0.32754,0.75928,0.5186,0.3363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,1990-01-01,1999-12-31,River Bumpstead Brook,27.58
36011,Stour Brook at Sturmer,0.076187,0.085224,0.027904,0.042388,0.39667,0.71126,0.49317,0.35554,0.018581,0.13307,0.45859,0.0090721,0.17127,0.47956,0.79041,0.19776,0.0081403,0.15773,0.39948,0.020754,0.1733,0.54484,0.74213,0.23433,1.8,1990-01-01,1999-12-31,River Stour Brook,34.24
36012,Stour at Kedington,0.32558,0.5221,0.0014192,0.030317,0.39303,0.64504,0.14279,0.09201,0.031665,0.48031,0.20361,0.00084118,0.084811,0.7383,0.46221,0.068091,0.053059,0.51779,0.16163,0.0022062,0.1019,0.76312,0.4083,0.061288,0,1990-01-01,1999-12-31,River Stour,76.64
37001,Roding at Redbridge,0.063247,0.12113,0.035643,0.018897,0.3618,0.77014,0.55134,0.28772,0.015168,0.64348,0.036059,0.0064932,0.077052,0.91215,0.25421,0.11396,0.029993,0.45574,0.044156,0.014248,0.13493,0.86075,0.35276,0.20528,0,1990-01-01,1999-12-31,River Roding,301.05
37003,Ter at Crabbs Bridge,0.066949,0.19143,0.051768,0.0038808,0.31991,0.7719,0.50271,0.21674,0.050543,0.63318,0.026163,0.0012094,0.10839,0.87653,0.22327,0.086306,0.065109,0.41865,0.036571,0.0029775,0.18547,0.81958,0.33733,0.16524,0.1,1990-01-01,1999-12-31,River Ter,77.76
37005,Colne at Lexden,0.039178,0.15971,0.055034,0.0047233,0.31983,0.78785,0.56091,0.24311,0.026671,0.47357,0.10587,0.0031966,0.1324,0.78949,0.35656,0.16494,0.036501,0.32523,0.086931,0.0045159,0.1991,0.78337,0.43276,0.20611,0.5,1990-01-01,1999-12-31,River Colne,235.88
37008,Chelmer at Springfield,0.026817,0.11571,0.047834,0.0085547,0.35237,0.79885,0.60582,0.26314,0.016383,0.13041,0.45268,0.0029069,0.18189,0.48429,0.80473,0.19454,0.018926,0.15572,0.35411,0.0068162,0.20805,0.55964,0.71523,0.22723,0,1990-01-01,1999-12-31,River Chelmer,189.62
